---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,ArmorType,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,SoundTransmitterType,KnockbackResponseWeapon,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,CoolDownTime,ReuseTime,SelectionWeight,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackOffenseBasicOnBlock,KnockbackOffenseSpecialOnBlock,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,RepairXP,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID,WarPaintID,StaminaCostMultiplier,StaminaClimbingCostMultiplier,LeavesGhostItem,DLCPackage
89851,"NSLOCTEXT("""", ""ItemTable_89851_Name"", ""Siege Boulder"")","NSLOCTEXT("""", ""ItemTable_89851_ShortDesc"", ""Ammunition for the trebuchet"")","NSLOCTEXT("""", ""ItemTable_89851_LongDesc"", ""<span style=\""italic\"">\'No man living could throw that rock across this glade. It\'s a task for siege engines. Yet here there are no mangonels or ballistas.\'</> - Shadows in the Moonlight\n\nIn the so-called civilized kingdoms of Hyboria, nobles build great palaces with walls of mighty stone to protect themselves from their enemies at court and abroad.\n\nThe solution to sturdy walls and cowardly nobility is the steadfast trebuchet. A machine of immense power, the trebuchet can be used to fling stones, corpses and even specially designed explosives.\nTheir weakness is their immobility, they cannot be easily moved once placed and finding the correct range and angle requires time and patience. With repeated use, it is almost certain that some or all of the pieces of the trebuchet will degrade and need to be replaced."")","/Game/UI/Textures/Icons/icon_siege_boulder.icon_siege_boulder","/Script/ConanSandbox.GameItem","/Game/Systems/Building/Placeables/Trebuchet/Trebuchet_V2/BP_V2_Siege_Projectile_Stone.BP_V2_Siege_Projectile_Stone_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","0","Consumable","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","5.000000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Steel","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","10001","19","1","0","0","0","0","0","0","0","0","0","26.000000","","","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
90227,"NSLOCTEXT("""", ""ItemTable_90227_Name"", ""Siege Cauldron"")","NSLOCTEXT("""", ""ItemTable_90227_ShortDesc"", ""A cauldron attached to a simple lever"")","NSLOCTEXT("""", ""ItemTable_90227_LongDesc"", ""<span style=\""italic\"">\'Take your plots to hell with you!\' he roared, and like a sack of salt, he hurled the prince of Pellia far out, to fall through empty space for a hundred and fifty feet. The people gave back as the body came hurtling down, to smash on the marble pave, spattering blood and brains, and lie crushed in its splintered armor, like a mangled beetle.</> - The Scarlet Citadel\n\nCrafting fortifications is the beginning of a coherent siege strategy but it is the least interesting and least creative part of the equation. A good fortification includes structures that are built for a specific purpose - such as murder holes created to lure enemies through a gauntlet of deadly traps.\n\nThese siege cauldrons, filled with boiling tar, are simply another tool in the arsenal of a siege engineer. They can be used to discourage eager climbers or to wreak havoc on enemies trapped in a murder hole."")","/Game/UI/Textures/Icons/icon_siege_defence_cauldron.icon_siege_defence_cauldron","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/Placeables/SiegeDefense/BP_PL_Siege_Cauldron.BP_PL_Siege_Cauldron_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","10.000000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","11502","12","1","16021","3","1","0","0","0","30","233","50000","3960.000000","","","","","0","0","0.000000","1","5","None","-1","-1","1.000000","1.000000","True","None"
89801,"NSLOCTEXT("""", ""ItemTable_89801_Name"", ""Siege Foundation"")","NSLOCTEXT("""", ""ItemTable_89801_ShortDesc"", ""A foundation for building siege equipment"")","NSLOCTEXT("""", ""ItemTable_89801_LongDesc"", ""<span style=\""italic\"">He had sent his light riders, his spahis, inland to ravage the country, and had reared up his siege engines in the plain.</> - The Scarlet Citadel\n\nThis foundation is designed to be a reinforced base for building siege engines that require stability as they are fired.\n\nSiege engines require immense amounts of labor to craft and maintain. They are expensive to transport, and the working parts break often, requiring constant supervision.\n\nIt is undoubted, however, that beneath the gods themselves, they are one of the most powerful weapons available to any army."")","/Game/UI/Textures/Icons/icon_trebuchet_foundation.icon_trebuchet_foundation","/Script/ConanSandbox.BuildingItem","/Game/Systems/Building/Placeables/Trebuchet/Trebuchet_V2/BP_V2_Trebuchet_Foundation.BP_V2_Trebuchet_Foundation_C","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","0","BuildingItem","0.000000","0","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","25.000000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","-1.000000","16021","23","1","16011","19","1","0","0","0","30","30","5000","1617.000000","","","","","0","0","0.000000","1","15","None","-1","-1","1.000000","1.000000","False","None"
52607,"NSLOCTEXT("""", ""ItemTable_52607_Name"", ""Silent Legion Boots"")","NSLOCTEXT("""", ""ItemTable_52607_ShortDesc"", ""Ancient plated boots with a ghastly aura"")","NSLOCTEXT("""", ""ItemTable_52607_LongDesc"", ""<span style=\""italic\"">By Crom, I do not like this place, where dead men rise, and sleeping men vanish into the bellies of shadows!</> - Xuthal of the Dusk\n\nThese eldritch boots bear markings and script so old no living scholar could decipher them.\n\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \n\nThe strange metal of this primordial armor always carries an unholy chill, even in the noonday sun. When donning this wicked carapace, the wearer hears whispering voices, voices that tell an ancient tragedy - voices that whisper the name of the Witch Queen."")","/Game/UI/Textures/Icons/epic_icon_deathknight_boots.epic_icon_deathknight_boots","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","88.000000","1000","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","8.510000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","1200.000000","0","0","0","18062","7","1","18041","4","1","0","0","0","6676.000000","NSLOCTEXT("""", ""ItemTable_52607_FirstModifier"", ""Legendary"")","NSLOCTEXT("""", ""ItemTable_52607_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52607_ThirdModifier"", ""Heavy"")","NSLOCTEXT("""", ""ItemTable_52607_FourthModifier"", ""Bonus Encumberance"")","0","0","0.000000","1","0","None","-1","-1","0.050000","0.200000","False","None"
52605,"NSLOCTEXT("""", ""ItemTable_52605_Name"", ""Silent Legion Gauntlets"")","NSLOCTEXT("""", ""ItemTable_52605_ShortDesc"", ""Ancient gauntlets with a ghastly aura"")","NSLOCTEXT("""", ""ItemTable_52605_LongDesc"", ""<span style=\""italic\"">Those eyes grew and became gigantic, and in them the Cimmerian glimpsed the reality of all the abysmal and blasphemous horrors that lurk in the outer darkness of formless voids and nighted gulfs.</> - The Phoenix on the Sword\n\nThese eldritch gauntlets bear markings and script so old no living scholar could decipher them.\n\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \n\nThe strange metal of this primordial armor always carries an unholy chill, even in the noonday sun. When donning this wicked carapace, the wearer hears whispering voices, voices that tell an ancient tragedy - voices that whisper of the hybrid half-child of the humans and the Giant-kings."")","/Game/UI/Textures/Icons/epic_icon_deathknight_gloves.epic_icon_deathknight_gloves","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","88.000000","1000","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","8.510000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","1200.000000","0","0","0","18062","7","1","18041","4","1","0","0","0","6676.000000","NSLOCTEXT("""", ""ItemTable_52605_FirstModifier"", ""Legendary"")","NSLOCTEXT("""", ""ItemTable_52605_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52605_ThirdModifier"", ""Heavy"")","NSLOCTEXT("""", ""ItemTable_52605_FourthModifier"", ""Bonus Vitality"")","0","0","0.000000","1","0","None","-1","-1","0.050000","0.200000","False","None"
52603,"NSLOCTEXT("""", ""ItemTable_52603_Name"", ""Silent Legion Helmet"")","NSLOCTEXT("""", ""ItemTable_52603_ShortDesc"", ""An ancient helmet with a ghastly aura"")","NSLOCTEXT("""", ""ItemTable_52603_LongDesc"", ""<span style=\""italic\"">It is sorcery - grisly black magic from the grim youth of the world. An awful shape has risen out of the shades of the Past, and none can stand before it.</> - The Hour of the Dragon\n\nThis eldritch helm bears markings and script so old no living scholar could decipher them.\n\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \n\nThe strange metal of this primordial armor always carries an unholy chill, even in the noonday sun. When donning this wicked carapace, the wearer hears whispering voices, voices that tell an ancient tragedy - voices that whisper the names Deathbringer, Kinscourge, and Maimer."")","/Game/UI/Textures/Icons/epic_icon_deathknight_helmet.epic_icon_deathknight_helmet","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","176.000000","1000","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","17.010000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","1200.000000","0","0","0","18062","7","1","18041","4","1","0","0","0","6676.000000","NSLOCTEXT("""", ""ItemTable_52603_FirstModifier"", ""Legendary"")","NSLOCTEXT("""", ""ItemTable_52603_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52603_ThirdModifier"", ""Heavy"")","NSLOCTEXT("""", ""ItemTable_52603_FourthModifier"", ""Bonus Accuracy"")","0","0","0.000000","1","0","None","-1","-1","0.100000","0.400000","False","None"
52604,"NSLOCTEXT("""", ""ItemTable_52604_Name"", ""Silent Legion Pauldron"")","NSLOCTEXT("""", ""ItemTable_52604_ShortDesc"", ""An ancient chestpiece with a ghastly aura"")","NSLOCTEXT("""", ""ItemTable_52604_LongDesc"", ""<span style=\""italic\"">I have lain in your arms, panting with the violence of our love; you have held and crushed and conquered me, drawing my soul to your lips with the fierceness of your bruising kisses. My heart is welded to your heart, my soul is part of your soul! Were I still in death and you fighting for life, I would come back to the abyss to aid you--aye, whether my spirit floated with the purple sails on the crystal sea of paradise, or writhed in the molten flames of hell! I am yours, and all the gods and all their eternities shall not sever us!</> - Queen of the Black Coast\n\nThis eldritch chest armor bears markings and script so old no living scholar could decipher them.\n\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \n\nThe strange metal of this primordial armor always carries an unholy chill, even in the noonday sun. When donning this wicked carapace, the wearer hears whispering voices, voices that tell an ancient tragedy - voices that whisper the names Tyros and Telith."")","/Game/UI/Textures/Icons/epic_icon_deathknight_top.epic_icon_deathknight_top","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","308.000000","2000","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","29.770000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","1800.000000","0","0","0","18062","13","1","18041","8","1","0","0","0","12430.000000","NSLOCTEXT("""", ""ItemTable_52604_FirstModifier"", ""Legendary"")","NSLOCTEXT("""", ""ItemTable_52604_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52604_ThirdModifier"", ""Heavy"")","NSLOCTEXT("""", ""ItemTable_52604_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","1","0","None","-1","-1","0.175000","0.700000","False","None"
52606,"NSLOCTEXT("""", ""ItemTable_52606_Name"", ""Silent Legion Tasset"")","NSLOCTEXT("""", ""ItemTable_52606_ShortDesc"", ""Ancient leg armor with a ghastly aura"")","NSLOCTEXT("""", ""ItemTable_52606_LongDesc"", ""<span style=\""italic\"">Wits and swords are as straws against the wisdom of the Darkness...</> - The Phoenix on the Sword\n\nThis eldritch leg armor bears markings and script so old no living scholar could decipher them.\n\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \n\nThe strange metal of this primordial armor always carries an unholy chill, even in the noonday sun. When donning this wicked carapace, the wearer hears whispering voices, voices that tell an ancient tragedy - voices that whisper the names Klael the Warmaker, The Archivist, and the Priestking."")","/Game/UI/Textures/Icons/epic_icon_deathknight_bottom.epic_icon_deathknight_bottom","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","220.000000","2000","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","21.260000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","4","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","1800.000000","0","0","0","18062","10","1","18041","6","1","0","0","0","10032.000000","NSLOCTEXT("""", ""ItemTable_52606_FirstModifier"", ""Legendary"")","NSLOCTEXT("""", ""ItemTable_52606_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52606_ThirdModifier"", ""Heavy"")","NSLOCTEXT("""", ""ItemTable_52606_FourthModifier"", ""Bonus Grit"")","0","0","0.000000","1","0","None","-1","-1","0.125000","0.500000","False","None"
12513,"NSLOCTEXT("""", ""ItemTable_12513_Name"", ""Silk"")","NSLOCTEXT("""", ""ItemTable_12513_ShortDesc"", ""A strong, light thread spun from gossamer"")","NSLOCTEXT("""", ""ItemTable_12513_LongDesc"", ""Silk is a valuable commodity in the Hyborian kingdoms and it flows from Khitai in the east and Stygia in the south. Khitan silk is drawn from silkworms whereas Stygian silk is harvested from the giant spiders that inhabit the dark reaches of the southern lands.\nKhitan silk is prized for the clinging, sensual fabric that it creates. It is very tolerant of dyes and holds brilliant color. Any nobleman of note has at least one outfit of Khitan silk.\nStygian silk is stronger and more durable, offering greater protection at the cost of a coarser weave. Dyes tend to fade quickly but the tenacity of the fabric makes it a favorite among the merchant class."")","/Game/UI/Textures/Icons/icon_silk.icon_silk","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","0","2","None","None","","0","False","0","0","0","0","0.000000","0.000000","0.060000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","13012","8","1","0","0","0","0","0","0","0","0","0","0.000000","NSLOCTEXT("""", ""ItemTable_12513_FirstModifier"", ""High Grade"")","","NSLOCTEXT("""", ""ItemTable_12513_ThirdModifier"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
90993,"NSLOCTEXT("""", ""ItemTable_90993_Name"", ""Silver Anklet"")","NSLOCTEXT("""", ""ItemTable_90993_ShortDesc"", ""A piece of delicate craftsmanship"")","NSLOCTEXT("""", ""ItemTable_90993_LongDesc"", ""This piece of jewelry is purely ornamental and offers no bonus to the wearer. Well perhaps a slight amount of charisma, but this isn?t that type of game."")","/Game/UI/Textures/Icons/icon_DEV_needs_icon.icon_DEV_needs_icon","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","1.000000","25","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","0.020000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","180.000000","11055","1","1","11105","1","1","0","0","0","0","0","0","27.000000","NSLOCTEXT("""", ""ItemTable_90993_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_90993_SecondModifier"", ""Jewelry"")","NSLOCTEXT("""", ""ItemTable_90993_ThirdModifier"", ""Light"")","","0","0","0.000000","5","0","None","-1","-1","0.000000","0.000000","False","None"
11055,"NSLOCTEXT("""", ""ItemTable_11055_Name"", ""Silver Bar"")","NSLOCTEXT("""", ""ItemTable_11055_ShortDesc"", ""A soft metal ingot that can be polished to a deep shine"")","NSLOCTEXT("""", ""ItemTable_11055_LongDesc"", ""<span style=\""italic\"">\'Do you think he is dead?\' she asked, with seeming irrelevancy.\nHe did not ask her to whom she referred.\n\n\'I believe so. Silver and fire are both deadly to evil spirits, and he got a belly-full of both.\'</> - The Black Stranger\nToo weak to create effective weapons, silver is primarily for currency, ornamentation and the backing of polished mirrors. \nSilver can be effective against demonic creatures and spirits. Many a mercenary always keeps a single silver coin with them to ward off curses and dark creatures.\n\nThis metal can be smelted and used to forge weapons, but any such weapon will break after anything more than a single hit."")","/Game/UI/Textures/Icons/icon_silver_bar.icon_silver_bar","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","0","2","None","None","","0","False","0","0","0","0","0.000000","0.000000","0.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","11052","3","1","0","0","0","0","0","0","0","0","0","2.000000","NSLOCTEXT("""", ""ItemTable_11055_FirstModifier"", ""High Grade"")","","NSLOCTEXT("""", ""ItemTable_11055_ThirdModifier"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
90995,"NSLOCTEXT("""", ""ItemTable_90995_Name"", ""Silver Bracelet"")","NSLOCTEXT("""", ""ItemTable_90995_ShortDesc"", ""A piece of delicate craftsmanship"")","NSLOCTEXT("""", ""ItemTable_90995_LongDesc"", ""This piece of jewelry is purely ornamental and offers no bonus to the wearer. Well perhaps a slight amount of charisma, but this isn?t that type of game."")","/Game/UI/Textures/Icons/icon_DEV_needs_icon.icon_DEV_needs_icon","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","1.000000","25","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","0.020000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","180.000000","11055","1","1","11104","1","1","0","0","0","0","0","0","27.000000","NSLOCTEXT("""", ""ItemTable_90995_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_90995_SecondModifier"", ""Jewelry"")","NSLOCTEXT("""", ""ItemTable_90995_ThirdModifier"", ""Light"")","","0","0","0.000000","5","0","None","-1","-1","0.000000","0.000000","False","None"
90994,"NSLOCTEXT("""", ""ItemTable_90994_Name"", ""Silver Circlet"")","NSLOCTEXT("""", ""ItemTable_90994_ShortDesc"", ""A piece of delicate craftsmanship"")","NSLOCTEXT("""", ""ItemTable_90994_LongDesc"", ""This piece of jewelry is purely ornamental and offers no bonus to the wearer. Well perhaps a slight amount of charisma, but this isn?t that type of game."")","/Game/UI/Textures/Icons/icon_DEV_needs_icon.icon_DEV_needs_icon","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","2.000000","25","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","0.030000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","180.000000","11055","1","1","11106","1","1","0","0","0","0","0","0","27.000000","NSLOCTEXT("""", ""ItemTable_90994_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_90994_SecondModifier"", ""Jewelry"")","NSLOCTEXT("""", ""ItemTable_90994_ThirdModifier"", ""Light"")","","0","0","0.000000","5","0","None","-1","-1","0.000000","0.000000","False","None"
11065,"NSLOCTEXT("""", ""ItemTable_11065_Name"", ""Silver Coin"")","NSLOCTEXT("""", ""ItemTable_11065_ShortDesc"", ""A silver coin"")","NSLOCTEXT("""", ""ItemTable_11065_LongDesc"", ""This coin is made of silver. \nThese coins are of dubious mercantile value but can probably be melted down to obtain base metals."")","/Game/UI/Textures/Icons/icon_silver_coin.icon_silver_coin","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","0","2","None","None","","0","False","0","0","0","0","0.000000","0.000000","0.010000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","11055","1","1","11075","1","1","0","0","0","0","0","0","0.000000","","","","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
11067,"NSLOCTEXT("""", ""ItemTable_11067_Name"", ""Silver Dust"")","NSLOCTEXT("""", ""ItemTable_11067_ShortDesc"", ""A pouch of silver dust"")","NSLOCTEXT("""", ""ItemTable_11067_LongDesc"", ""Silver can be effective against demonic creatures and spirits. Many a mercenary always keeps a single silver coin with them to ward off curses and dark creatures.\n\nSilver dust is used in alchemical potions to create a wide-range of effects."")","/Game/UI/Textures/Icons/icon_silver_dust.icon_silver_dust","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","0","2","None","None","","0","False","0","0","0","0","0.000000","0.000000","0.010000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","11055","1","1","0","0","0","0","0","0","0","0","0","0.000000","NSLOCTEXT("""", ""ItemTable_11067_FirstModifier"", ""High Grade"")","","NSLOCTEXT("""", ""ItemTable_11067_ThirdModifier"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
90992,"NSLOCTEXT("""", ""ItemTable_90992_Name"", ""Silver Earrings"")","NSLOCTEXT("""", ""ItemTable_90992_ShortDesc"", ""A piece of delicate craftsmanship"")","NSLOCTEXT("""", ""ItemTable_90992_LongDesc"", ""This piece of jewelry is purely ornamental and offers no bonus to the wearer. Well perhaps a slight amount of charisma, but this isn?t that type of game."")","/Game/UI/Textures/Icons/icon_DEV_needs_icon.icon_DEV_needs_icon","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","2.000000","25","0","None","None","","0","False","0","0","0","0","0.000000","0.000000","0.030000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","180.000000","11055","1","1","11107","1","1","0","0","0","0","0","0","27.000000","NSLOCTEXT("""", ""ItemTable_90992_FirstModifier"", ""High Grade"")","NSLOCTEXT("""", ""ItemTable_90992_SecondModifier"", ""Jewelry"")","NSLOCTEXT("""", ""ItemTable_90992_ThirdModifier"", ""Light"")","","0","0","0.000000","5","0","None","-1","-1","0.000000","0.000000","False","None"
11052,"NSLOCTEXT("""", ""ItemTable_11052_Name"", ""Silverstone"")","NSLOCTEXT("""", ""ItemTable_11052_ShortDesc"", ""A chunk of ore flecked with silver fragments"")","NSLOCTEXT("""", ""ItemTable_11052_LongDesc"", ""Too weak to create effective weapons, silver is primarily for currency, ornamentation and the backing of polished mirrors. \n\nSilver can be effective against demonic creatures and spirits. Many a mercenary always keeps a single silver coin with them to ward off curses and dark creatures.\n\nThis chunk of ore can be smelted and used to forge weapons, but any such weapon will break after anything more than a single hit."")","/Game/UI/Textures/Icons/icon_silver.icon_silver","/Script/ConanSandbox.GameItem","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","100","0","Material","0.000000","0","2","None","None","","0","False","0","0","0","0","0.000000","0.000000","0.130000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","0.000000","0","0","0","0","0","0","0","0","0","0","0","0","0.000000","NSLOCTEXT("""", ""ItemTable_11052_FirstModifier"", ""High Grade"")","","NSLOCTEXT("""", ""ItemTable_11052_ThirdModifier"", ""Ingredient"")","","0","0","0.000000","1","0","None","-1","-1","1.000000","1.000000","False","None"
