---,RecipeName,ShortDesc,RecipeType,TimeToCraft,Tier,CraftXP,CraftingStations,RequiredFuel,Icon,BuildingModule,DestroyStationOnComplete,Ingredient1ID,Ingredient1Quantity,Ingredient2ID,Ingredient2Quantity,Ingredient3ID,Ingredient3Quantity,Ingredient4ID,Ingredient4Quantity,Result1ID,Result1Quantity,Result2ID,Result2Quantity,ThrallRecipeFeatRequirement,IsThrallMachineRecipe,IsRecipeEnabled,MapMarkerIcon,ExilesJourneyTrigger,DLCPackage
55003,"NSLOCTEXT("""", ""RecipesTable_55003_RecipeName"", ""True Name of Mitra"")","NSLOCTEXT("""", ""RecipesTable_55003_ShortDesc"", ""Use to invoke the Avatar of Mitra"")","Consumable","0.000000","4","0","89973","0","/Game/UI/Textures/Icons/icon_acolyte_of_mitra.icon_acolyte_of_mitra","None","True","55100","500","0","0","0","0","0","0","55003","1","0","0","0","False","True","None","None","None"
55004,"NSLOCTEXT("""", ""RecipesTable_55004_RecipeName"", ""Ritual: Set\'s Protection"")","NSLOCTEXT("""", ""RecipesTable_55004_ShortDesc"", ""A spiritual residue left on religious altars"")","Consumable","0.000000","4","0","89953","0","/Game/UI/Textures/Icons/icon_acolyte_of_set.icon_acolyte_of_set","None","False","55100","500","0","0","0","0","0","0","55100","1","55100","1","0","False","True","None","ShowReligiousZeal","None"
55005,"NSLOCTEXT("""", ""RecipesTable_55005_RecipeName"", ""Ritual: Yog\'s Protection"")","NSLOCTEXT("""", ""RecipesTable_55005_ShortDesc"", ""A spiritual residue left on religious altars"")","Consumable","0.000000","4","0","89963","0","/Game/UI/Textures/Icons/icon_acolyte_of_yog.icon_acolyte_of_yog","None","False","55100","500","0","0","0","0","0","0","55100","1","55100","1","0","False","True","None","ShowReligiousZeal","None"
55006,"NSLOCTEXT("""", ""RecipesTable_55006_RecipeName"", ""Ritual: Mitra\'s Protection"")","NSLOCTEXT("""", ""RecipesTable_55006_ShortDesc"", ""A spiritual residue left on religious altars"")","Consumable","0.000000","4","0","89973","0","/Game/UI/Textures/Icons/icon_acolyte_of_mitra.icon_acolyte_of_mitra","None","False","55100","500","0","0","0","0","0","0","55100","1","55100","1","0","False","True","None","ShowReligiousZeal","None"
55007,"NSLOCTEXT("""", ""RecipesTable_55007_RecipeName"", ""True Name of Ymir"")","NSLOCTEXT("""", ""RecipesTable_55007_ShortDesc"", ""Use to invoke the Avatar of Ymir"")","Consumable","0.000000","4","0","89978","0","/Game/UI/Textures/Icons/icon_acolyte_of_ymir.icon_acolyte_of_ymir","None","True","55100","500","0","0","0","0","0","0","55004","1","0","0","0","False","True","None","None","None"
55008,"NSLOCTEXT("""", ""RecipesTable_55008_RecipeName"", ""Ritual: Ymir\'s Protection"")","NSLOCTEXT("""", ""RecipesTable_55008_ShortDesc"", ""A spiritual residue left on religious altars"")","Consumable","0.000000","4","0","89978","0","/Game/UI/Textures/Icons/icon_acolyte_of_ymir.icon_acolyte_of_ymir","None","False","55100","500","0","0","0","0","0","0","55100","1","55100","1","0","False","True","None","ShowReligiousZeal","None"
55009,"NSLOCTEXT("""", ""RecipesTable_55009_RecipeName"", ""True Name of Derketo"")","NSLOCTEXT("""", ""RecipesTable_55009_ShortDesc"", ""Use to invoke the Avatar of Derketo"")","Consumable","0.000000","4","0","80947","0","/Game/UI/Textures/Icons/icon_acolyte_of_derketo.icon_acolyte_of_derketo","None","True","55100","500","0","0","0","0","0","0","55005","1","0","0","0","False","True","None","None","None"
55100,"NSLOCTEXT("""", ""RecipesTable_55100_RecipeName"", ""Manifestation of Zeal"")","NSLOCTEXT("""", ""RecipesTable_55100_ShortDesc"", ""A spiritual residue left on religious altars"")","Consumable","0.000000","4","0","80947","0","/Game/UI/Textures/Icons/icon_acolyte_of_derketo.icon_acolyte_of_derketo","None","False","55100","500","0","0","0","0","0","0","55100","1","55100","1","0","False","True","None","ShowReligiousZeal","None"
70001,"NSLOCTEXT("""", ""RecipesTable_70001_RecipeName"", ""Snake idol"")","NSLOCTEXT("""", ""RecipesTable_70001_ShortDesc"", ""A small idol depicting Set"")","BuildingItem","10.000000","4","1372","89953","0","/Game/UI/Textures/Icons/icon_snake_idol_1.icon_snake_idol_1","/Game/Systems/Building/Placeables/BP_PL_SnakeIdol.BP_PL_SnakeIdol_C","False","11502","4","14171","4","0","0","0","0","70001","1","55100","1","0","False","True","None","ShowReligiousZeal","None"
80101,"NSLOCTEXT("""", ""RecipesTable_80101_RecipeName"", ""Bed"")","NSLOCTEXT("""", ""RecipesTable_80101_ShortDesc"", ""A comfortable wooden bed"")","BuildingItem","20.000000","2","56","0","0","/Game/UI/Textures/Icons/icon_wooden_bed.icon_wooden_bed","/Game/Systems/Building/Placeables/BP_PL_Bed_Common.BP_PL_Bed_Common_C","False","10011","40","12011","20","14174","5","0","0","80101","1","0","0","0","False","True","None","None","None"
80102,"NSLOCTEXT("""", ""RecipesTable_80102_RecipeName"", ""Bed - Folded"")","NSLOCTEXT("""", ""RecipesTable_80102_ShortDesc"", ""A folding bed that takes up little space"")","BuildingItem","20.000000","2","56","0","0","/Game/UI/Textures/Icons/icon_bed_single_folded.icon_bed_single_folded","/Game/Systems/Building/Placeables/BP_PL_Bed_Single_Folded.BP_PL_Bed_Single_Folded_C","False","10011","40","12011","20","14174","5","0","0","80102","1","0","0","0","False","True","None","None","None"
80103,"NSLOCTEXT("""", ""RecipesTable_80103_RecipeName"", ""Bed - Stygian"")","NSLOCTEXT("""", ""RecipesTable_80103_ShortDesc"", ""A low divan made in the Stygian style"")","BuildingItem","20.000000","2","56","0","0","/Game/UI/Textures/Icons/icon_bed_single_stygian.icon_bed_single_stygian","/Game/Systems/Building/Placeables/BP_PL_Bed_Single_Stygian.BP_PL_Bed_Single_Stygian_C","False","10011","40","12011","20","14174","5","0","0","80103","1","0","0","0","False","True","None","None","None"
80104,"NSLOCTEXT("""", ""RecipesTable_80104_RecipeName"", ""Double bed"")","NSLOCTEXT("""", ""RecipesTable_80104_ShortDesc"", ""A comfortable, double sized bed"")","BuildingItem","30.000000","3","157","0","0","/Game/UI/Textures/Icons/icon_double_bed.icon_double_bed","/Game/Systems/Building/Placeables/BP_PL_Bed_Double.BP_PL_Bed_Double_C","False","16021","4","12011","20","14174","5","0","0","80104","1","0","0","0","False","True","None","None","None"
80111,"NSLOCTEXT("""", ""RecipesTable_80111_RecipeName"", ""Rawhide Bedroll"")","NSLOCTEXT("""", ""RecipesTable_80111_ShortDesc"", ""A rawhide bedroll for sleeping on the ground."")","BuildingItem","10.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_bedroll-1.icon_bedroll-1","/Game/Systems/Building/Placeables/BP_PL_Bedroll_Clean.BP_PL_Bedroll_Clean_C","False","12011","3","0","0","0","0","0","0","80111","1","0","0","0","False","True","None","None","None"
80112,"NSLOCTEXT("""", ""RecipesTable_80112_RecipeName"", ""Fiber Bedroll"")","NSLOCTEXT("""", ""RecipesTable_80112_ShortDesc"", ""A mattress of leaves, twigs and grass."")","BuildingItem","10.000000","1","0","0","0","/Game/UI/Textures/Icons/icon_bedroll_plant_fiber.icon_bedroll_plant_fiber","/Game/Systems/Building/Placeables/BP_PL_Bedroll_Clean.BP_PL_Bedroll_Clean_C","False","14174","3","10012","2","12001","6","0","0","80112","1","0","0","0","False","True","None","None","None"
80131,"NSLOCTEXT("""", ""RecipesTable_80131_RecipeName"", ""Water Well"")","NSLOCTEXT("""", ""RecipesTable_80131_ShortDesc"", ""A well that fills slowly over time"")","BuildingItem","10.000000","2","10643","18512","0","/Game/UI/Textures/Icons/icon_large_water_well.icon_large_water_well","/Game/Systems/Building/Placeables/BP_PL_Water_Well.BP_PL_Water_Well_C","False","16011","60","16021","60","14172","300","16002","42","80131","1","0","0","0","False","True","None","None","None"
80132,"NSLOCTEXT("""", ""RecipesTable_80132_RecipeName"", ""Large Water Well"")","NSLOCTEXT("""", ""RecipesTable_80132_ShortDesc"", ""A large well that fills slowly over time"")","BuildingItem","10.000000","3","434350","18512","0","/Game/UI/Textures/Icons/icon_t2_water_well.icon_t2_water_well","/Game/Systems/Building/Placeables/BP_PL_Water_Well.BP_PL_Water_Well_C","False","16012","225","16021","200","16003","225","0","0","80132","1","0","0","0","False","True","None","None","None"
80151,"NSLOCTEXT("""", ""RecipesTable_80151_RecipeName"", ""Training Dummy"")","NSLOCTEXT("""", ""RecipesTable_80151_ShortDesc"", ""A training dummy for practising combat techniques"")","BuildingItem","10.000000","2","549","18512","0","/Game/UI/Textures/Icons/icon_training_dummy.icon_training_dummy","/Game/Systems/Building/Placeables/BP_PL_Water_Well.BP_PL_Water_Well_C","False","16011","10","16021","4","0","0","0","0","80151","1","0","0","0","False","True","None","None","None"
80152,"NSLOCTEXT("""", ""RecipesTable_80152_RecipeName"", ""Archery Target"")","NSLOCTEXT("""", ""RecipesTable_80152_ShortDesc"", ""A target for refining ranged techniques"")","BuildingItem","10.000000","2","70","18512","0","/Game/UI/Textures/Icons/icon_archery_target.icon_archery_target","/Game/Systems/Building/Placeables/BP_PL_Water_Well.BP_PL_Water_Well_C","False","10012","20","10001","50","12001","30","0","0","80152","1","0","0","0","False","True","None","None","None"
80171,"NSLOCTEXT("""", ""RecipesTable_80171_RecipeName"", ""Spike"")","NSLOCTEXT("""", ""RecipesTable_80171_ShortDesc"", ""This spike can be decorated with various skulls"")","BuildingItem","10.000000","1","0","18512","0","/Game/UI/Textures/Icons/icon_spike.icon_spike","/Game/Systems/Building/Placeables/BP_PL_Spike_1.BP_PL_Spike_1_C","False","10012","20","0","0","0","0","0","0","80171","1","0","0","0","False","True","None","None","None"
80201,"NSLOCTEXT("""", ""RecipesTable_80201_RecipeName"", ""Table"")","NSLOCTEXT("""", ""RecipesTable_80201_ShortDesc"", ""A rectangular wooden table"")","BuildingItem","10.000000","2","157","18512","0","/Game/UI/Textures/Icons/icon_table_1.icon_table_1","/Game/Systems/Building/Placeables/BP_PL_Table_1.BP_PL_Table_1_C","False","16021","4","0","0","0","0","0","0","80201","1","0","0","0","False","True","None","None","None"
80202,"NSLOCTEXT("""", ""RecipesTable_80202_RecipeName"", ""Table - Round"")","NSLOCTEXT("""", ""RecipesTable_80202_ShortDesc"", ""A round wooden table"")","BuildingItem","10.000000","2","157","18512","0","/Game/UI/Textures/Icons/icon_round_table.icon_round_table","/Game/Systems/Building/Placeables/BP_PL_Table_2.BP_PL_Table_2_C","False","16021","4","0","0","0","0","0","0","80202","1","0","0","0","False","True","None","None","None"
80203,"NSLOCTEXT("""", ""RecipesTable_80203_RecipeName"", ""Rock Slab"")","NSLOCTEXT("""", ""RecipesTable_80203_ShortDesc"", ""A slab of rock"")","BuildingItem","10.000000","2","105","18512","0","/Game/UI/Textures/Icons/icon_rocktable_1.icon_rocktable_1","/Game/Systems/Building/Placeables/BP_PL_Table_Stoneslab.BP_PL_Table_Stoneslab_C","False","10001","75","0","0","0","0","0","0","80203","1","0","0","0","False","True","None","None","None"
80204,"NSLOCTEXT("""", ""RecipesTable_80204_RecipeName"", ""Table - Rectangle (Variation)"")","NSLOCTEXT("""", ""RecipesTable_80204_ShortDesc"", ""A rectangular wooden table"")","BuildingItem","10.000000","2","157","18512","0","/Game/UI/Textures/Icons/icon_Table_C.icon_Table_C","/Game/Systems/Building/Placeables/BP_PL_Table_3.BP_PL_Table_3_C","False","16021","4","0","0","0","0","0","0","80204","1","0","0","0","False","True","None","None","None"
80205,"NSLOCTEXT("""", ""RecipesTable_80205_RecipeName"", ""Low Wooden Table"")","NSLOCTEXT("""", ""RecipesTable_80205_ShortDesc"", ""A low wooden table"")","BuildingItem","10.000000","2","157","18512","0","/Game/UI/Textures/Icons/icon_table_2_low.icon_table_2_low","/Game/Systems/Building/Placeables/BP_PL_Table_Low.BP_PL_Table_Low_C","False","16021","4","0","0","0","0","0","0","80205","1","0","0","0","False","True","None","None","None"
80206,"NSLOCTEXT("""", ""RecipesTable_80206_RecipeName"", ""Table - Rectangle (Variation)"")","NSLOCTEXT("""", ""RecipesTable_80206_ShortDesc"", ""A rectangular wooden table"")","BuildingItem","10.000000","1","157","18512","0","/Game/UI/Textures/Icons/icon_Table_4.icon_Table_4","None","False","16021","4","0","0","0","0","0","0","80206","1","0","0","0","False","True","None","None","None"
80207,"NSLOCTEXT("""", ""RecipesTable_80207_RecipeName"", ""Table - Long"")","NSLOCTEXT("""", ""RecipesTable_80207_ShortDesc"", ""A rectangular wooden table"")","BuildingItem","30.000000","2","269","18512","0","/Game/UI/Textures/Icons/icon_table_long.icon_table_long","None","False","10011","80","16021","4","0","0","0","0","80207","1","0","0","0","False","True","None","None","None"
80208,"NSLOCTEXT("""", ""RecipesTable_80208_RecipeName"", ""Small Crate"")","NSLOCTEXT("""", ""RecipesTable_80208_ShortDesc"", ""A wooden crate for storage"")","BuildingItem","20.000000","2","784","89401","0","/Game/UI/Textures/Icons/icon_crate_small1.icon_crate_small1","None","False","16021","20","0","0","0","0","0","0","80208","1","0","0","0","False","True","None","None","None"
80209,"NSLOCTEXT("""", ""RecipesTable_80209_RecipeName"", ""Small Crate"")","NSLOCTEXT("""", ""RecipesTable_80209_ShortDesc"", ""A wooden crate for storage"")","BuildingItem","20.000000","2","784","89401","0","/Game/UI/Textures/Icons/icon_crate_small2.icon_crate_small2","None","False","16021","20","0","0","0","0","0","0","80209","1","0","0","0","False","True","None","None","None"
80210,"NSLOCTEXT("""", ""RecipesTable_80210_RecipeName"", ""Simple Palisade"")","NSLOCTEXT("""", ""RecipesTable_80210_ShortDesc"", ""A bundle of sharpened stakes"")","BuildingItem","10.000000","2","0","18512","0","/Game/UI/Textures/Icons/icon_siege_palisade_1.icon_siege_palisade_1","None","False","80171","5","0","0","0","0","0","0","80210","1","0","0","0","False","True","None","None","None"
80211,"NSLOCTEXT("""", ""RecipesTable_80211_RecipeName"", ""Wall Palisade"")","NSLOCTEXT("""", ""RecipesTable_80211_ShortDesc"", ""A barricade of high sharpened stakes"")","BuildingItem","20.000000","3","0","18512","0","/Game/UI/Textures/Icons/icon_siege_palisade_2.icon_siege_palisade_2","None","False","80171","10","14174","3","0","0","0","0","80211","1","0","0","0","False","True","None","None","None"
80212,"NSLOCTEXT("""", ""RecipesTable_80212_RecipeName"", ""Large Crate"")","NSLOCTEXT("""", ""RecipesTable_80212_ShortDesc"", ""A wooden crate for storage"")","BuildingItem","20.000000","3","784","89401","0","/Game/UI/Textures/Icons/icon_crate_large.icon_crate_large","None","False","16021","20","0","0","0","0","0","0","80212","1","0","0","0","False","True","None","None","None"
80213,"NSLOCTEXT("""", ""RecipesTable_80213_RecipeName"", ""Cage"")","NSLOCTEXT("""", ""RecipesTable_80213_ShortDesc"", ""A crude cage made out of branches"")","BuildingItem","20.000000","1","56","18514","0","/Game/UI/Textures/Icons/icon_cage_small.icon_cage_small","None","False","10011","40","10012","30","0","0","0","0","80213","1","0","0","0","False","True","None","None","None"
80214,"NSLOCTEXT("""", ""RecipesTable_80214_RecipeName"", ""Large Cage"")","NSLOCTEXT("""", ""RecipesTable_80214_ShortDesc"", ""A crude cage made out of branches"")","BuildingItem","20.000000","1","56","18514","0","/Game/UI/Textures/Icons/icon_cage_large.icon_cage_large","None","False","10011","40","10012","30","0","0","0","0","80214","1","0","0","0","False","True","None","None","None"
80215,"NSLOCTEXT("""", ""RecipesTable_80215_RecipeName"", ""Darfari Cage"")","NSLOCTEXT("""", ""RecipesTable_80215_ShortDesc"", ""A crude cage made out of branches"")","BuildingItem","20.000000","1","56","18514","0","/Game/UI/Textures/Icons/icon_cage_round.icon_cage_round","None","False","10011","40","10012","30","0","0","0","0","80215","1","0","0","0","False","True","None","None","None"
80216,"NSLOCTEXT("""", ""RecipesTable_80216_RecipeName"", ""Stygian Plate"")","NSLOCTEXT("""", ""RecipesTable_80216_ShortDesc"", ""A plate made in the Stygian fashion"")","BuildingItem","20.000000","1","28","18512","0","/Game/UI/Textures/Icons/icon_pottery_sty_5.icon_pottery_sty_5","None","False","10011","20","0","0","0","0","0","0","80216","1","0","0","0","False","True","None","None","None"
80217,"NSLOCTEXT("""", ""RecipesTable_80217_RecipeName"", ""Wooden Fence"")","NSLOCTEXT("""", ""RecipesTable_80217_ShortDesc"", ""A crude wooden fence"")","BuildingItem","5.000000","1","56","0","0","/Game/UI/Textures/Icons/icon_woodenFence.icon_woodenFence","None","False","10011","40","0","0","0","0","0","0","80217","1","0","0","0","False","True","None","None","None"
80218,"NSLOCTEXT("""", ""RecipesTable_80218_RecipeName"", ""Ancient Brazier"")","NSLOCTEXT("""", ""RecipesTable_80218_ShortDesc"", ""An ornate brazier made in the Acheronian fashion"")","BuildingItem","30.000000","2","315","18512","0","/Game/UI/Textures/Icons/icon_acheronian_brazier.icon_acheronian_brazier","None","False","11501","25","0","0","0","0","0","0","80218","1","0","0","0","False","True","None","None","None"
80219,"NSLOCTEXT("""", ""RecipesTable_80219_RecipeName"", ""Ancient Brazier"")","NSLOCTEXT("""", ""RecipesTable_80219_ShortDesc"", ""An ornate brazier made in the Acheronian fashion"")","BuildingItem","30.000000","2","315","18512","0","/Game/UI/Textures/Icons/icon_acheronian_brazier2.icon_acheronian_brazier2","None","False","11501","25","0","0","0","0","0","0","80219","1","0","0","0","False","True","None","None","None"
80251,"NSLOCTEXT("""", ""RecipesTable_80251_RecipeName"", ""Square Stool"")","NSLOCTEXT("""", ""RecipesTable_80251_ShortDesc"", ""A simple wooden stool"")","BuildingItem","10.000000","2","157","18512","0","/Game/UI/Textures/Icons/icon_stool_A.icon_stool_A","/Game/Systems/Building/Placeables/BP_PL_Chair_1.BP_PL_Chair_1_C","False","16021","4","0","0","0","0","0","0","80251","1","0","0","0","False","True","None","None","None"
80252,"NSLOCTEXT("""", ""RecipesTable_80252_RecipeName"", ""Round Stool"")","NSLOCTEXT("""", ""RecipesTable_80252_ShortDesc"", ""A round wooden stool"")","BuildingItem","10.000000","2","157","18512","0","/Game/UI/Textures/Icons/icon_stool_B.icon_stool_B","/Game/Systems/Building/Placeables/BP_PL_Chair_1.BP_PL_Chair_1_C","False","16021","4","0","0","0","0","0","0","80252","1","0","0","0","False","True","None","None","None"
80253,"NSLOCTEXT("""", ""RecipesTable_80253_RecipeName"", ""Woven Stool"")","NSLOCTEXT("""", ""RecipesTable_80253_ShortDesc"", ""A woven wooden stool"")","BuildingItem","10.000000","2","157","18512","0","/Game/UI/Textures/Icons/icon_stool_C.icon_stool_C","/Game/Systems/Building/Placeables/BP_PL_Chair_1.BP_PL_Chair_1_C","False","16021","4","0","0","0","0","0","0","80253","1","0","0","0","False","True","None","None","None"
80261,"NSLOCTEXT("""", ""RecipesTable_80261_RecipeName"", ""Chair"")","NSLOCTEXT("""", ""RecipesTable_80261_ShortDesc"", ""A wooden chair"")","BuildingItem","10.000000","2","157","18512","0","/Game/UI/Textures/Icons/icon_chair_2.icon_chair_2","/Game/Systems/Building/Placeables/BP_PL_Chair_2.BP_PL_Chair_2_C","False","16021","4","0","0","0","0","0","0","80261","1","0","0","0","False","True","None","None","None"
80262,"NSLOCTEXT("""", ""RecipesTable_80262_RecipeName"", ""Wooden Chair"")","NSLOCTEXT("""", ""RecipesTable_80262_ShortDesc"", ""Wooden chair with backrest"")","BuildingItem","10.000000","2","157","18512","0","/Game/UI/Textures/Icons/icon_chair_a_tier_3.icon_chair_a_tier_3","/Game/Systems/Building/Placeables/BP_PL_Chair_3.BP_PL_Chair_3_C","False","16021","4","0","0","0","0","0","0","80262","1","0","0","0","False","True","None","None","None"
80263,"NSLOCTEXT("""", ""RecipesTable_80263_RecipeName"", ""Comfortable Chair "")","NSLOCTEXT("""", ""RecipesTable_80263_ShortDesc"", ""Wooden chair with backrest and armrests"")","BuildingItem","10.000000","2","157","18512","0","/Game/UI/Textures/Icons/icon_chair_khitai_wood.icon_chair_khitai_wood","/Game/Systems/Building/Placeables/BP_PL_Chair_4.BP_PL_Chair_4_C","False","16021","4","0","0","0","0","0","0","80263","1","0","0","0","False","True","None","None","None"
80271,"NSLOCTEXT("""", ""RecipesTable_80271_RecipeName"", ""Log Bench"")","NSLOCTEXT("""", ""RecipesTable_80271_ShortDesc"", ""A crude log bench"")","BuildingItem","10.000000","2","157","18512","0","/Game/UI/Textures/Icons/icon_log_bench.icon_log_bench","/Game/Systems/Building/Placeables/BP_PL_Chair_2.BP_PL_Chair_2_C","False","16021","4","0","0","0","0","0","0","80271","1","0","0","0","False","True","None","None","None"
80272,"NSLOCTEXT("""", ""RecipesTable_80272_RecipeName"", ""Wooden Bench"")","NSLOCTEXT("""", ""RecipesTable_80272_ShortDesc"", ""A crude wooden bench"")","BuildingItem","10.000000","2","157","18512","0","/Game/UI/Textures/Icons/icon_bench.icon_bench","/Game/Systems/Building/Placeables/BP_PL_WoodenBench1.BP_PL_WoodenBench1_C","False","16021","4","0","0","0","0","0","0","80272","1","0","0","0","False","True","None","None","None"
80281,"NSLOCTEXT("""", ""RecipesTable_80281_RecipeName"", ""Stone Throne"")","NSLOCTEXT("""", ""RecipesTable_80281_ShortDesc"", ""A throne made of stone"")","BuildingItem","5.000000","3","86336","18512","0","/Game/UI/Textures/Icons/icon_throne.icon_throne","/Game/Systems/Building/Placeables/BP_PL_Chair_2.BP_PL_Chair_2_C","False","16012","90","16003","18","0","0","0","0","80281","1","0","0","0","False","True","None","None","None"
80301,"NSLOCTEXT("""", ""RecipesTable_80301_RecipeName"", ""Wooden Signpost"")","NSLOCTEXT("""", ""RecipesTable_80301_ShortDesc"", ""A wooden signpost"")","BuildingItem","10.000000","2","40","18512","0","/Game/UI/Textures/Icons/icon_signpost_large.icon_signpost_large","/Game/Systems/Building/Placeables/BP_PL_Signpost.BP_PL_Signpost_C","False","10012","20","16021","1","0","0","0","0","80301","1","0","0","0","False","True","None","None","None"
80302,"NSLOCTEXT("""", ""RecipesTable_80302_RecipeName"", ""Wall Sign"")","NSLOCTEXT("""", ""RecipesTable_80302_ShortDesc"", ""A wall sign"")","BuildingItem","10.000000","2","40","18512","0","/Game/UI/Textures/Icons/icon_wall_sign.icon_wall_sign","/Game/Systems/Building/Placeables/BP_PL_Signpost.BP_PL_Signpost_C","False","10012","20","16021","1","0","0","0","0","80302","1","0","0","0","False","True","None","None","None"
80311,"NSLOCTEXT("""", ""RecipesTable_80311_RecipeName"", ""Papyrus Scroll"")","NSLOCTEXT("""", ""RecipesTable_80311_ShortDesc"", ""A scroll made from flattened reed stalks"")","BuildingItem","5.000000","1","0","18512","0","/Game/UI/Textures/Icons/icon_papyrus_scroll.icon_papyrus_scroll","/Game/Systems/Building/Placeables/BP_PL_Signpost.BP_PL_Signpost_C","False","12001","3","0","0","0","0","0","0","80311","1","0","0","0","False","True","None","None","None"
80312,"NSLOCTEXT("""", ""RecipesTable_80312_RecipeName"", ""Decorative Bowl"")","NSLOCTEXT("""", ""RecipesTable_80312_ShortDesc"", ""A finely woven bowl"")","BuildingItem","10.000000","1","15","18512","0","/Game/UI/Textures/Icons/icon_WickerBowl.icon_WickerBowl","None","False","12001","30","0","0","0","0","0","0","80312","1","0","0","0","False","True","None","None","None"
80313,"NSLOCTEXT("""", ""RecipesTable_80313_RecipeName"", ""Note"")","NSLOCTEXT("""", ""RecipesTable_80313_ShortDesc"", ""A scroll made from flattened reed stalks"")","BuildingItem","5.000000","1","0","18512","0","/Game/UI/Textures/Icons/icon_scrawled_note.icon_scrawled_note","None","False","12001","3","0","0","0","0","0","0","80313","1","0","0","0","False","True","None","None","None"
80314,"NSLOCTEXT("""", ""RecipesTable_80314_RecipeName"", ""Journal"")","NSLOCTEXT("""", ""RecipesTable_80314_ShortDesc"", ""A scroll made from flattened reed stalks"")","BuildingItem","5.000000","1","0","18512","0","/Game/UI/Textures/Icons/icon_leather_journal.icon_leather_journal","None","False","80311","10","12511","2","0","0","0","0","80314","1","0","0","0","False","True","None","None","None"
80315,"NSLOCTEXT("""", ""RecipesTable_80315_RecipeName"", ""Note"")","NSLOCTEXT("""", ""RecipesTable_80315_ShortDesc"", ""A scroll made from flattened reed stalks"")","BuildingItem","5.000000","2","0","18512","0","/Game/UI/Textures/Icons/Icon_note_pinned_dagger.Icon_note_pinned_dagger","None","False","80313","1","51952","0","0","0","0","0","80315","1","0","0","0","False","True","None","None","None"
80316,"NSLOCTEXT("""", ""RecipesTable_80316_RecipeName"", ""Note"")","NSLOCTEXT("""", ""RecipesTable_80316_ShortDesc"", ""A scroll made from flattened reed stalks"")","BuildingItem","5.000000","1","0","18512","0","/Game/UI/Textures/Icons/Icon_note_pinned_arrow.Icon_note_pinned_arrow","None","False","80313","1","53611","1","0","0","0","0","80316","1","0","0","0","False","True","None","None","None"
80317,"NSLOCTEXT("""", ""RecipesTable_80317_RecipeName"", ""Decorative Planter (Frost Lotus)"")","NSLOCTEXT("""", ""RecipesTable_80317_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot16.icon_PlantPot16","None","False","10001","13","11081","1","0","0","0","0","80317","1","0","0","0","False","True","None","None","None"
80318,"NSLOCTEXT("""", ""RecipesTable_80318_RecipeName"", ""Decorative Planter (Yellow Lotus)"")","NSLOCTEXT("""", ""RecipesTable_80318_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot01.icon_PlantPot01","None","False","10001","13","11082","1","0","0","0","0","80318","1","0","0","0","False","True","None","None","None"
80319,"NSLOCTEXT("""", ""RecipesTable_80319_RecipeName"", ""Decorative Planter (Purple Lotus)"")","NSLOCTEXT("""", ""RecipesTable_80319_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot02.icon_PlantPot02","None","False","10001","13","11085","1","0","0","0","0","80319","1","0","0","0","False","True","None","None","None"
80320,"NSLOCTEXT("""", ""RecipesTable_80320_RecipeName"", ""Decorative Planter (Black Lotus)"")","NSLOCTEXT("""", ""RecipesTable_80320_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot03.icon_PlantPot03","None","False","10001","13","11088","1","0","0","0","0","80320","1","0","0","0","False","True","None","None","None"
80321,"NSLOCTEXT("""", ""RecipesTable_80321_RecipeName"", ""Decorative Planter (Golden Lotus)"")","NSLOCTEXT("""", ""RecipesTable_80321_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot04.icon_PlantPot04","None","False","10001","13","11090","1","0","0","0","0","80321","1","0","0","0","False","True","None","None","None"
80322,"NSLOCTEXT("""", ""RecipesTable_80322_RecipeName"", ""Decorative Planter (Grey Lotus)"")","NSLOCTEXT("""", ""RecipesTable_80322_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot05.icon_PlantPot05","None","False","10001","13","11093","1","0","0","0","0","80322","1","0","0","0","False","True","None","None","None"
80323,"NSLOCTEXT("""", ""RecipesTable_80323_RecipeName"", ""Decorative Planter (Desert Bush)"")","NSLOCTEXT("""", ""RecipesTable_80323_ShortDesc"", ""A decorative planter for displaying plants"")","BuildingItem","5.000000","3","20","18512","0","/Game/UI/Textures/Icons/icon_PlantPot06.icon_PlantPot06","None","False","10001","13","11094","1","0","0","0","0","80323","1","0","0","0","False","True","None","None","None"
